Crosswalk of Popular Vote (popV) annotated cells to Cell Ontology,,,,,,
,,,,,,
Author Name(s):,Ellen M. Quardokus,Aleix Puig-Barbe,,,,
prostate gland,UBERON:0002367,smooth muscle cell,PV:0000240,smooth muscle cell,CL:0000192,skos:exactMatch
prostate gland,UBERON:0002367,stromal cell,PV:0000241,stromal cell,CL:0000499,skos:exactMatch
respiratory system,UBERON:0001004,B cell,PV:0000242,B cell,CL:0000236,skos:exactMatch
respiratory system,UBERON:0001004,"CD4-positive, alpha-beta T cell",PV:0000243,"CD4-positive, alpha-beta T cell",CL:0000624,skos:exactMatch
respiratory system,UBERON:0001004,"CD8-positive, alpha-beta T cell",PV:0000244,"CD8-positive, alpha-beta T cell",CL:0000625,skos:exactMatch
respiratory system,UBERON:0001004,adventitial cell,PV:0000245,adventitial cell,CL:0002503,skos:exactMatch
respiratory system,UBERON:0001004,basal cell,PV:0000246,basal cell,CL:0000646,skos:exactMatch
respiratory system,UBERON:0001004,basophil,PV:0000247,basophil,CL:0000767,skos:exactMatch
respiratory system,UBERON:0001004,blood vessel endothelial cell,PV:0000248,blood vessel endothelial cell,CL:0000071,skos:exactMatch
respiratory system,UBERON:0001004,bronchial smooth muscle cell,PV:0000249,bronchial smooth muscle cell,CL:0002598,skos:exactMatch
respiratory system,UBERON:0001004,capillary endothelial cell,PV:0000250,capillary endothelial cell,CL:0002144,skos:exactMatch
respiratory system,UBERON:0001004,classical monocyte,PV:0000251,classical monocyte,CL:0000860,skos:exactMatch
respiratory system,UBERON:0001004,club cell,PV:0000252,club cell,CL:0000158,skos:exactMatch
respiratory system,UBERON:0001004,dendritic cell,PV:0000253,dendritic cell,CL:0000451,skos:exactMatch
respiratory system,UBERON:0001004,"effector CD4-positive, alpha-beta T cell",PV:0000254,"effector CD4-positive, alpha-beta T cell",CL:0001044,skos:exactMatch
respiratory system,UBERON:0001004,"effector CD8-positive, alpha-beta T cell",PV:0000255,"effector CD8-positive, alpha-beta T cell",CL:0001050,skos:exactMatch
respiratory system,UBERON:0001004,endothelial cell of artery,PV:0000256,endothelial cell of artery,CL:1000413,skos:exactMatch
respiratory system,UBERON:0001004,endothelial cell of lymphatic vessel,PV:0000257,endothelial cell of lymphatic vessel,CL:0002138,skos:exactMatch
respiratory system,UBERON:0001004,fibroblast,PV:0000258,fibroblast,CL:0000057,skos:exactMatch
respiratory system,UBERON:0001004,intermediate monocyte,PV:0000259,intermediate monocyte,CL:0002393,skos:exactMatch
respiratory system,UBERON:0001004,lung ciliated cell,PV:0000260,lung multiciliated epithelial cell,CL:1000271,skos:exactMatch
respiratory system,UBERON:0001004,lung microvascular endothelial cell,PV:0000261,lung microvascular endothelial cell,CL:2000016,skos:exactMatch
respiratory system,UBERON:0001004,macrophage,PV:0000262,macrophage,CL:0000235,skos:exactMatch
respiratory system,UBERON:0001004,mature NK T cell,PV:0000263,mature NK T cell,CL:0000814,skos:exactMatch
respiratory system,UBERON:0001004,mesothelial cell,PV:0000264,mesothelial cell,CL:0000077,skos:exactMatch
respiratory system,UBERON:0001004,neutrophil,PV:0000265,neutrophil,CL:0000775,skos:exactMatch
respiratory system,UBERON:0001004,non-classical monocyte,PV:0000266,non-classical monocyte,CL:0000875,skos:exactMatch
respiratory system,UBERON:0001004,pericyte,PV:0000267,pericyte,CL:0000669,skos:exactMatch
respiratory system,UBERON:0001004,plasma cell,PV:0000268,plasma cell,CL:0000786,skos:exactMatch
respiratory system,UBERON:0001004,plasmacytoid dendritic cell,PV:0000269,plasmacytoid dendritic cell,CL:0000784,skos:exactMatch
respiratory system,UBERON:0001004,pulmonary ionocyte,PV:0000270,pulmonary ionocyte,CL:0017000,skos:exactMatch
respiratory system,UBERON:0001004,respiratory goblet cell,PV:0000271,respiratory tract goblet cell,CL:0002370,skos:exactMatch
respiratory system,UBERON:0001004,serous cell of epithelium of bronchus,PV:0000272,serous cell of epithelium of bronchus,CL:1000331,skos:exactMatch
respiratory system,UBERON:0001004,smooth muscle cell,PV:0000273,smooth muscle cell,CL:0000192,skos:exactMatch
respiratory system,UBERON:0001004,type I pneumocyte,PV:0000274,pulmonary alveolar type 1 cell,CL:0002062,skos:exactMatch
respiratory system,UBERON:0001004,type II pneumocyte,PV:0000275,pulmonary alveolar type 2 cell,CL:0002063,skos:exactMatch
respiratory system,UBERON:0001004,vascular associated smooth muscle cell,PV:0000276,vascular associated smooth muscle cell,CL:0000359,skos:exactMatch
respiratory system,UBERON:0001004,vein endothelial cell,PV:0000277,vein endothelial cell,CL:0002543,skos:exactMatch
skin,UBERON:0002097,CD141-positive myeloid dendritic cell,PV:0000278,CD141-positive myeloid dendritic cell,CL:0002394,skos:exactMatch
skin,UBERON:0002097,CD1c-positive myeloid dendritic cell,PV:0000279,CD1c-positive myeloid dendritic cell,CL:0002399,skos:exactMatch
skin,UBERON:0002097,CD4-positive helper T cell,PV:0000280,CD4-positive helper T cell,CL:0000492,skos:exactMatch
skin,UBERON:0002097,"CD4-positive, alpha-beta memory T cell",PV:0000281,"CD4-positive, alpha-beta memory T cell",CL:0000897,skos:exactMatch
skin,UBERON:0002097,"CD8-positive, alpha-beta cytotoxic T cell",PV:0000282,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,skos:exactMatch
skin,UBERON:0002097,"CD8-positive, alpha-beta memory T cell",PV:0000283,"CD8-positive, alpha-beta memory T cell",CL:0000909,skos:exactMatch
skin,UBERON:0002097,Langerhans cell,PV:0000284,Langerhans cell,CL:0000453,skos:exactMatch
skin,UBERON:0002097,T cell,PV:0000285,T cell,CL:0000084,skos:exactMatch
skin,UBERON:0002097,endothelial cell,PV:0000286,endothelial cell,CL:0000115,skos:exactMatch
skin,UBERON:0002097,epithelial cell,PV:0000287,epithelial cell,CL:0000066,skos:exactMatch
skin,UBERON:0002097,macrophage,PV:0000288,macrophage,CL:0000235,skos:exactMatch
skin,UBERON:0002097,mast cell,PV:0000289,mast cell,CL:0000097,skos:exactMatch
skin,UBERON:0002097,mature NK T cell,PV:0000290,mature NK T cell,CL:0000814,skos:exactMatch
skin,UBERON:0002097,melanocyte,PV:0000291,melanocyte,CL:0000148,skos:exactMatch
skin,UBERON:0002097,muscle cell,PV:0000292,muscle cell,CL:0000187,skos:exactMatch
skin,UBERON:0002097,"naive thymus-derived CD4-positive, alpha-beta T cell",PV:0000293,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,skos:exactMatch
skin,UBERON:0002097,"naive thymus-derived CD8-positive, alpha-beta T cell",PV:0000294,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,skos:exactMatch
skin,UBERON:0002097,plasma cell,PV:0000295,plasma cell,CL:0000786,skos:exactMatch
skin,UBERON:0002097,regulatory T cell,PV:0000296,regulatory T cell,CL:0000815,skos:exactMatch
skin,UBERON:0002097,smooth muscle cell,PV:0000297,smooth muscle cell,CL:0000192,skos:exactMatch
skin,UBERON:0002097,stromal cell,PV:0000298,stromal cell,CL:0000499,skos:exactMatch
small intestine,UBERON:0002108,B cell,PV:0000299,B cell,CL:0000236,skos:exactMatch
small intestine,UBERON:0002108,"CD4-positive, alpha-beta T cell",PV:0000300,"CD4-positive, alpha-beta T cell",CL:0000624,skos:exactMatch
small intestine,UBERON:0002108,"CD8-positive, alpha-beta T cell",PV:0000301,"CD8-positive, alpha-beta T cell",CL:0000625,skos:exactMatch
small intestine,UBERON:0002108,enterocyte of epithelium of small intestine,PV:0000302,enterocyte of epithelium of small intestine,CL:1000334,skos:exactMatch
small intestine,UBERON:0002108,fibroblast,PV:0000303,fibroblast,CL:0000057,skos:exactMatch
small intestine,UBERON:0002108,gut endothelial cell,PV:0000304,gut endothelial cell,CL:0000131,skos:exactMatch
small intestine,UBERON:0002108,intestinal crypt stem cell of small intestine,PV:0000305,intestinal crypt stem cell of small intestine,CL:0009017,skos:exactMatch
small intestine,UBERON:0002108,intestinal enteroendocrine cell,PV:0000306,enteroendocrine cell of small intestine,CL:0009006,skos:exactMatch
small intestine,UBERON:0002108,intestinal tuft cell,PV:0000307,tuft cell of small intestine,CL:0009080,skos:exactMatch
small intestine,UBERON:0002108,mast cell,PV:0000308,mast cell,CL:0000097,skos:exactMatch
small intestine,UBERON:0002108,monocyte,PV:0000309,monocyte,CL:0000576,skos:exactMatch
small intestine,UBERON:0002108,neutrophil,PV:0000310,neutrophil,CL:0000775,skos:exactMatch
small intestine,UBERON:0002108,paneth cell of epithelium of small intestine,PV:0000311,paneth cell of epithelium of small intestine,CL:1000343,skos:exactMatch
small intestine,UBERON:0002108,plasma cell,PV:0000312,plasma cell,CL:0000786,skos:exactMatch
small intestine,UBERON:0002108,small intestine goblet cell,PV:0000313,small intestine goblet cell,CL:1000495,skos:exactMatch
small intestine,UBERON:0002108,transit amplifying cell of small intestine,PV:0000314,transit amplifying cell of small intestine,CL:0009012,skos:exactMatch
spleen,UBERON:0002106,CD141-positive myeloid dendritic cell,PV:0000315,CD141-positive myeloid dendritic cell,CL:0002394,skos:exactMatch
spleen,UBERON:0002106,CD1c-positive myeloid dendritic cell,PV:0000316,CD1c-positive myeloid dendritic cell,CL:0002399,skos:exactMatch
spleen,UBERON:0002106,"CD4-positive, alpha-beta memory T cell",PV:0000317,"CD4-positive, alpha-beta memory T cell",CL:0000897,skos:exactMatch
spleen,UBERON:0002106,"CD8-positive, alpha-beta memory T cell",PV:0000318,"CD8-positive, alpha-beta memory T cell",CL:0000909,skos:exactMatch
spleen,UBERON:0002106,classical monocyte,PV:0000319,classical monocyte,CL:0000860,skos:exactMatch
spleen,UBERON:0002106,endothelial cell,PV:0000320,endothelial cell,CL:0000115,skos:exactMatch
spleen,UBERON:0002106,erythrocyte,PV:0000321,erythrocyte,CL:0000232,skos:exactMatch
spleen,UBERON:0002106,hematopoietic stem cell,PV:0000322,hematopoietic stem cell,CL:0000037,skos:exactMatch
spleen,UBERON:0002106,innate lymphoid cell,PV:0000323,innate lymphoid cell,CL:0001065,skos:exactMatch
spleen,UBERON:0002106,intermediate monocyte,PV:0000324,intermediate monocyte,CL:0002393,skos:exactMatch
spleen,UBERON:0002106,macrophage,PV:0000325,macrophage,CL:0000235,skos:exactMatch
spleen,UBERON:0002106,mature NK T cell,PV:0000326,mature NK T cell,CL:0000814,skos:exactMatch
spleen,UBERON:0002106,memory B cell,PV:0000327,memory B cell,CL:0000787,skos:exactMatch
spleen,UBERON:0002106,naive B cell,PV:0000328,naive B cell,CL:0000788,skos:exactMatch
spleen,UBERON:0002106,"naive thymus-derived CD4-positive, alpha-beta T cell",PV:0000329,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,skos:exactMatch
spleen,UBERON:0002106,"naive thymus-derived CD8-positive, alpha-beta T cell",PV:0000330,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,skos:exactMatch
spleen,UBERON:0002106,neutrophil,PV:0000331,neutrophil,CL:0000775,skos:exactMatch
spleen,UBERON:0002106,plasma cell,PV:0000332,plasma cell,CL:0000786,skos:exactMatch
spleen,UBERON:0002106,plasmacytoid dendritic cell,PV:0000333,plasmacytoid dendritic cell,CL:0000784,skos:exactMatch
spleen,UBERON:0002106,platelet,PV:0000334,platelet,CL:0000233,skos:exactMatch
spleen,UBERON:0002106,regulatory T cell,PV:0000335,regulatory T cell,CL:0000815,skos:exactMatch
spleen,UBERON:0002106,type I NK T cell,PV:0000336,type I NK T cell,CL:0000921,skos:exactMatch
thymus,UBERON:0002370,B cell,PV:0000337,B cell,CL:0000236,skos:exactMatch
thymus,UBERON:0002370,CD4-positive helper T cell,PV:0000338,CD4-positive helper T cell,CL:0000492,skos:exactMatch
thymus,UBERON:0002370,"CD8-positive, alpha-beta cytotoxic T cell",PV:0000339,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,skos:exactMatch
thymus,UBERON:0002370,DN1 thymic pro-T cell,PV:0000340,DN1 thymic pro-T cell,CL:0000894,skos:exactMatch
thymus,UBERON:0002370,DN3 thymocyte,PV:0000341,DN3 thymocyte,CL:0000807,skos:exactMatch
thymus,UBERON:0002370,DN4 thymocyte,PV:0000342,DN4 thymocyte,CL:0000808,skos:exactMatch
thymus,UBERON:0002370,T follicular helper cell,PV:0000343,T follicular helper cell,CL:0002038,skos:exactMatch
thymus,UBERON:0002370,capillary endothelial cell,PV:0000344,capillary endothelial cell,CL:0002144,skos:exactMatch
thymus,UBERON:0002370,endothelial cell of artery,PV:0000345,endothelial cell of artery,CL:1000413,skos:exactMatch
thymus,UBERON:0002370,endothelial cell of lymphatic vessel,PV:0000346,endothelial cell of lymphatic vessel,CL:0002138,skos:exactMatch
thymus,UBERON:0002370,erythrocyte,PV:0000347,erythrocyte,CL:0000232,skos:exactMatch
thymus,UBERON:0002370,fibroblast,PV:0000348,fibroblast,CL:0000057,skos:exactMatch
thymus,UBERON:0002370,innate lymphoid cell,PV:0000349,innate lymphoid cell,CL:0001065,skos:exactMatch
thymus,UBERON:0002370,macrophage,PV:0000350,macrophage,CL:0000235,skos:exactMatch
thymus,UBERON:0002370,mature NK T cell,PV:0000351,mature NK T cell,CL:0000814,skos:exactMatch
thymus,UBERON:0002370,medullary thymic epithelial cell,PV:0000352,medullary thymic epithelial cell,CL:0002365,skos:exactMatch
thymus,UBERON:0002370,monocyte,PV:0000353,monocyte,CL:0000576,skos:exactMatch
thymus,UBERON:0002370,naive regulatory T cell,PV:0000354,naive regulatory T cell,CL:0002677,skos:exactMatch
thymus,UBERON:0002370,plasma cell,PV:0000355,plasma cell,CL:0000786,skos:exactMatch
thymus,UBERON:0002370,vascular associated smooth muscle cell,PV:0000356,vascular associated smooth muscle cell,CL:0000359,skos:exactMatch
thymus,UBERON:0002370,vein endothelial cell,PV:0000357,vein endothelial cell,CL:0002543,skos:exactMatch
trachea,UBERON:0003126,B cell,PV:0000358,B cell,CL:0000236,skos:exactMatch
trachea,UBERON:0003126,"CD4-positive, alpha-beta T cell",PV:0000359,"CD4-positive, alpha-beta T cell",CL:0000624,skos:exactMatch
trachea,UBERON:0003126,"CD8-positive, alpha-beta T cell",PV:0000360,"CD8-positive, alpha-beta T cell",CL:0000625,skos:exactMatch
trachea,UBERON:0003126,T cell,PV:0000361,T cell,CL:0000084,skos:exactMatch
trachea,UBERON:0003126,basal cell,PV:0000362,basal cell,CL:0000646,skos:exactMatch
trachea,UBERON:0003126,ciliated cell,PV:0000363,ciliated cell,CL:0000064,skos:exactMatch
trachea,UBERON:0003126,endothelial cell,PV:0000364,endothelial cell,CL:0000115,skos:exactMatch
trachea,UBERON:0003126,fibroblast,PV:0000365,fibroblast,CL:0000057,skos:exactMatch
trachea,UBERON:0003126,ionocyte,PV:0000366,ionocyte,CL:0005006,skos:exactMatch
trachea,UBERON:0003126,macrophage,PV:0000367,macrophage,CL:0000235,skos:exactMatch
trachea,UBERON:0003126,mast cell,PV:0000368,mast cell,CL:0000097,skos:exactMatch
trachea,UBERON:0003126,mucus secreting cell,PV:0000369,mucus secreting cell,CL:0000319,skos:exactMatch
trachea,UBERON:0003126,neutrophil,PV:0000370,neutrophil,CL:0000775,skos:exactMatch
trachea,UBERON:0003126,plasma cell,PV:0000371,plasma cell,CL:0000786,skos:exactMatch
trachea,UBERON:0003126,secretory cell,PV:0000372,secretory cell,CL:0000151,skos:exactMatch
trachea,UBERON:0003126,serous cell of epithelium of trachea,PV:0000373,serous cell of epithelium of trachea,CL:1000330,skos:exactMatch
trachea,UBERON:0003126,smooth muscle cell,PV:0000374,smooth muscle cell,CL:0000192,skos:exactMatch
trachea,UBERON:0003126,tracheal goblet cell,PV:0000375,tracheal goblet cell,CL:1000329,skos:exactMatch
urinary bladder,UBERON:0001255,B cell,PV:0000376,B cell,CL:0000236,skos:exactMatch
urinary bladder,UBERON:0001255,T cell,PV:0000377,T cell,CL:0000084,skos:exactMatch
urinary bladder,UBERON:0001255,bladder urothelial cell,PV:0000378,bladder urothelial cell,CL:1001428,skos:exactMatch
urinary bladder,UBERON:0001255,capillary endothelial cell,PV:0000379,capillary endothelial cell,CL:0002144,skos:exactMatch
urinary bladder,UBERON:0001255,endothelial cell of lymphatic vessel,PV:0000380,endothelial cell of lymphatic vessel,CL:0002138,skos:exactMatch
urinary bladder,UBERON:0001255,fibroblast,PV:0000381,fibroblast,CL:0000057,skos:exactMatch
urinary bladder,UBERON:0001255,macrophage,PV:0000382,macrophage,CL:0000235,skos:exactMatch
urinary bladder,UBERON:0001255,mast cell,PV:0000383,mast cell,CL:0000097,skos:exactMatch
urinary bladder,UBERON:0001255,mature NK T cell,PV:0000384,mature NK T cell,CL:0000814,skos:exactMatch
urinary bladder,UBERON:0001255,myofibroblast cell,PV:0000385,myofibroblast cell,CL:0000186,skos:exactMatch
urinary bladder,UBERON:0001255,pericyte,PV:0000386,pericyte,CL:0000669,skos:exactMatch
urinary bladder,UBERON:0001255,plasma cell,PV:0000387,plasma cell,CL:0000786,skos:exactMatch
urinary bladder,UBERON:0001255,smooth muscle cell,PV:0000388,smooth muscle cell,CL:0000192,skos:exactMatch
urinary bladder,UBERON:0001255,vein endothelial cell,PV:0000389,vein endothelial cell,CL:0002543,skos:exactMatch
uterus,UBERON:0000995,T cell,PV:0000390,T cell,CL:0000084,skos:exactMatch
uterus,UBERON:0000995,ciliated epithelial cell,PV:0000391,ciliated epithelial cell,CL:0000067,skos:exactMatch
uterus,UBERON:0000995,endothelial cell,PV:0000392,endothelial cell,CL:0000115,skos:exactMatch
uterus,UBERON:0000995,endothelial cell of lymphatic vessel,PV:0000393,endothelial cell of lymphatic vessel,CL:0002138,skos:exactMatch
uterus,UBERON:0000995,epithelial cell,PV:0000394,epithelial cell,CL:0000066,skos:exactMatch
uterus,UBERON:0000995,epithelial cell of uterus,PV:0000395,epithelial cell of uterus,CL:0002149,skos:exactMatch
uterus,UBERON:0000995,fibroblast,PV:0000396,fibroblast,CL:0000057,skos:exactMatch
uterus,UBERON:0000995,leukocyte,PV:0000397,leukocyte,CL:0000738,skos:exactMatch
uterus,UBERON:0000995,macrophage,PV:0000398,macrophage,CL:0000235,skos:exactMatch
uterus,UBERON:0000995,mature NK T cell,PV:0000399,mature NK T cell,CL:0000814,skos:exactMatch
uterus,UBERON:0000995,myometrial cell,PV:0000400,myometrial cell,CL:0002366,skos:exactMatch
uterus,UBERON:0000995,pericyte,PV:0000401,pericyte,CL:0000669,skos:exactMatch
uterus,UBERON:0000995,vascular associated smooth muscle cell,PV:0000402,vascular associated smooth muscle cell,CL:0000359,skos:exactMatch
large intestine,UBERON:0000059,colon epithelial cell,,colon epithelial cell,CL:0011108,skos:exactMatch
large intestine,UBERON:0000059,epithelial cell of large intestine,,epithelial cell of large intestine,CL:0002253,skos:exactMatch
blood,UBERON:0000178,"B cell, CD19-positive",,"B cell, CD19-positive",CL:0001201,skos:exactMatch
blood,UBERON:0000178,"CD4-positive, alpha-beta T cell",,"CD4-positive, alpha-beta T cell",CL:0000624,skos:exactMatch
eye,UBERON:0000970,bipolar neuron,,bipolar neuron,CL:0000103,skos:exactMatch
eye,UBERON:0000970,blood vessel endothelial cell,,blood vessel endothelial cell,CL:0000071,skos:exactMatch
eye,UBERON:0000970,sensory neuron,,sensory neuron,CL:0000101,skos:exactMatch
adipose tissue,UBERON:0001013,B cell,,B cell,CL:0000236,skos:exactMatch
adipose tissue,UBERON:0001013,T cell,,T cell,CL:0000084,skos:exactMatch
adipose tissue,UBERON:0001013,endothelial cell,,endothelial cell,CL:0000115,skos:exactMatch
adipose tissue,UBERON:0001013,fibroblast,,fibroblast,CL:0000057,skos:exactMatch
adipose tissue,UBERON:0001013,leukocyte,,leukocyte,CL:0000738,skos:exactMatch
adipose tissue,UBERON:0001013,macrophage,,macrophage,CL:0000235,skos:exactMatch
adipose tissue,UBERON:0001013,mature NK T cell,,mature NK T cell,CL:0000814,skos:exactMatch
adipose tissue,UBERON:0001013,mesenchymal stem cell,,mesenchymal stem cell,CL:0000134,skos:exactMatch
adipose tissue,UBERON:0001013,myofibroblast cell,,myofibroblast cell,CL:0000186,skos:exactMatch
adipose tissue,UBERON:0001013,neutrophil,,neutrophil,CL:0000775,skos:exactMatch
adipose tissue,UBERON:0001013,plasma cell,,plasma cell,CL:0000786,skos:exactMatch
adipose tissue,UBERON:0001013,smooth muscle cell,,smooth muscle cell,CL:0000192,skos:exactMatch
urinary bladder,UBERON:0001255,plasmacytoid dendritic cell,,plasmacytoid dendritic cell,CL:0000784,skos:exactMatch
tongue,UBERON:0001723,basal cell,,basal cell,CL:0000646,skos:exactMatch
tongue,UBERON:0001723,capillary endothelial cell,,capillary endothelial cell,CL:0002144,skos:exactMatch
tongue,UBERON:0001723,endothelial cell of artery,,endothelial cell of artery,CL:1000413,skos:exactMatch
tongue,UBERON:0001723,endothelial cell of lymphatic vessel,,endothelial cell of lymphatic vessel,CL:0002138,skos:exactMatch
tongue,UBERON:0001723,epithelial cell,,epithelial cell,CL:0000066,skos:exactMatch
tongue,UBERON:0001723,fibroblast,,fibroblast,CL:0000057,skos:exactMatch
tongue,UBERON:0001723,keratinocyte,,keratinocyte,CL:0000312,skos:exactMatch
tongue,UBERON:0001723,leukocyte,,leukocyte,CL:0000738,skos:exactMatch
tongue,UBERON:0001723,pericyte,,pericyte,CL:0000669,skos:exactMatch
tongue,UBERON:0001723,tongue muscle cell,,tongue muscle cell,CL:0002673,skos:exactMatch
tongue,UBERON:0001723,vein endothelial cell,,vein endothelial cell,CL:0002543,skos:exactMatch
lung,UBERON:0002048,bronchial epithelial cell,,bronchial epithelial cell,CL:0002328,skos:exactMatch
lung,UBERON:0002048,microvascular endothelial cell,,microvascular endothelial cell,CL:2000008,skos:exactMatch
lung,UBERON:0002048,pneumocyte,,pulmonary alveolar epithelial cell,CL:0000322,skos:exactMatch
skin of body,UBERON:0002097,"CD4-positive, alpha-beta T cell",,"CD4-positive, alpha-beta T cell",CL:0000624,skos:exactMatch
skin of body,UBERON:0002097,"CD8-positive, alpha-beta T cell",,"CD8-positive, alpha-beta T cell",CL:0000625,skos:exactMatch
skin of body,UBERON:0002097,conventional dendritic cell,,conventional dendritic cell,CL:0000990,skos:exactMatch
spleen,UBERON:0002106,"B cell, CD19-positive",,"B cell, CD19-positive",CL:0001201,skos:exactMatch
spleen,UBERON:0002106,"CD4-positive, alpha-beta T cell",,"CD4-positive, alpha-beta T cell",CL:0000624,skos:exactMatch
spleen,UBERON:0002106,"CD8-positive, alpha-beta T cell",,"CD8-positive, alpha-beta T cell",CL:0000625,skos:exactMatch
small intestine,UBERON:0002108,epithelial cell of small intestine,,epithelial cell of small intestine,CL:0002254,skos:exactMatch
prostate gland,UBERON:0002367,bronchial epithelial cell,,epithelial cell,CL:0000066,skos:narrowMatch
thymus,UBERON:0002370,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CL:0000792,skos:exactMatch
thymus,UBERON:0002370,"CD4-positive, alpha-beta T cell",,"CD4-positive, alpha-beta T cell",CL:0000624,skos:exactMatch
bone marrow,UBERON:0002371,"B cell, CD19-positive",,"B cell, CD19-positive",CL:0001201,skos:exactMatch
mesenteric lymph node,UBERON:0002509,"CD4-positive, alpha-beta T cell",,"CD4-positive, alpha-beta T cell",CL:0000624,skos:exactMatch
