node_name,OntologyID,label
Allen_brain,UBERON:0013754,integumentary system layer
Allen_brain_Hemisphere_L,UBERON:0013754,integumentary system layer
Allen_olfactory_bulb_L,UBERON:0013754,integumentary system layer
Allen_anterior_olfactory_nucleus_L,UBERON:0013754,integumentary system layer
Allen_piriform_region_L,UBERON:0013754,integumentary system layer
Allen_frontal_agranular_insular_cortex_area_Fl_L,UBERON:0013754,integumentary system layer
Allen_temporal_agranular_insular_cortex_area_Tl_L,UBERON:0013754,integumentary system layer
Allen_head_of_caudate_L,UBERON:0013754,integumentary system layer
Allen_body_of_caudate_L,UBERON:0013754,integumentary system layer
Allen_tail_of_caudate_L,UBERON:0013754,integumentary system layer
Allen_putamen_L,UBERON:0013754,integumentary system layer
Allen_nucleus_accumbens_L,UBERON:0013754,integumentary system layer
Allen_external_segment_of_globus_pallidus_L,UBERON:0013754,integumentary system layer
Allen_internal_segment_of_globus_pallidus_L,UBERON:0013754,integumentary system layer
Allen_claustrum_L,UBERON:0013754,integumentary system layer
Allen_basal_forebrain_L,UBERON:0013754,integumentary system layer
Allen_septal_nuclei_L,UBERON:0013754,integumentary system layer
Allen_amygdaloid_complex_L,UBERON:0013754,integumentary system layer
Allen_anterior_amygdaloid_area_L,UBERON:0013754,integumentary system layer
Allen_central_nuclear_group_L,UBERON:0013754,integumentary system layer
Allen_lateral_nucleus_L,UBERON:0013754,integumentary system layer
Allen_basolateral_nucleus_basal_nucleus_L,UBERON:0013754,integumentary system layer
Allen_basomedial_nucleus_accessory_basal_nucleus_L,UBERON:0013754,integumentary system layer
Allen_anterior_cortical_nucleus_L,UBERON:0013754,integumentary system layer
Allen_posterior_cortical_nucleus_L,UBERON:0013754,integumentary system layer
Allen_medial_nucleus_L,UBERON:0013754,integumentary system layer
Allen_amygdalohippocampal_area_L,UBERON:0013754,integumentary system layer
Allen_bed_nucleus_of_stria_terminalis_L,UBERON:0013754,integumentary system layer
Allen_thalamus_L,UBERON:0013754,integumentary system layer
Allen_anterior_nuclear_complex_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_lateral_dorsal_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_mediodorsal_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_reuniens_nucleus_medioventral_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_lateral_posterior_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_pulvinar_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_ventral_anterior_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_ventral_lateral_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_ventral_posterior_lateral_nucleus_L,UBERON:0013754,integumentary system layer
Allen_ventral_posterior_medial_nucleus_L,UBERON:0013754,integumentary system layer
Allen_dorsal_lateral_geniculate_nucleus_L,UBERON:0013754,integumentary system layer
Allen_medial_geniculate_nuclei_L,UBERON:0013754,integumentary system layer
Allen_centromedian_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_parafascicular_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_habenular_nuclei_L,UBERON:0013754,integumentary system layer
Allen_pineal_body_L,UBERON:0013754,integumentary system layer
Allen_zona_incerta_L,UBERON:0013754,integumentary system layer
Allen_supraoptic_region_of_HTH_L,UBERON:0013754,integumentary system layer
Allen_preoptic_region_of_HTH_L,UBERON:0013754,integumentary system layer
Allen_tuberal_region_of_HTH_L,UBERON:0013754,integumentary system layer
Allen_white_matter_of_forebrain_L,UBERON:0013754,integumentary system layer
Allen_anterior_commissure_L,UBERON:0013754,integumentary system layer
Allen_corpus_callosum_L,UBERON:0013754,integumentary system layer
Allen_fornix_L,UBERON:0013754,integumentary system layer
Allen_mammillothalamic_tract_L,UBERON:0013754,integumentary system layer
Allen_optic_tract_L,UBERON:0013754,integumentary system layer
Allen_anterior_horn_of_lateral_ventricle_L,UBERON:0013754,integumentary system layer
Allen_body_of_lateral_ventricle_L,UBERON:0013754,integumentary system layer
Allen_posterior_horn_of_lateral_ventricle_L,UBERON:0013754,integumentary system layer
Allen_inferior_horn_of_lateral_ventricle_L,UBERON:0013754,integumentary system layer
Allen_third_ventricle_L,UBERON:0013754,integumentary system layer
Allen_cerebellar_vermis_L,UBERON:0013754,integumentary system layer
Allen_cerebellar_deep_nuclei_L,UBERON:0013754,integumentary system layer
Allen_white_matter_of_hindbrain_L,UBERON:0013754,integumentary system layer
Allen_olfactory_tract_L,UBERON:0013754,integumentary system layer
Allen_primary_motor_cortex_L,UBERON:0013754,integumentary system layer
Allen_superior_frontal_gyrus_L,UBERON:0013754,integumentary system layer
Allen_middle_frontal_gyrus_L,UBERON:0013754,integumentary system layer
