node_id,node_group,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
Absorptive_Cell_9,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Goblet_Cell_4,Goblet_Cell,large intestine crypt goblet cell,CL:1000321,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_10,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_11,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_12,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_13,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_14,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_15,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_16,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_17,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_18,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_19,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Goblet_Cell_5,Goblet_Cell,large intestine crypt goblet cell,CL:1000321,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_20,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_21,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_22,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_23,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_24,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_25,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_26,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Goblet_Cell_6,Goblet_Cell,large intestine crypt goblet cell,CL:1000321,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_27,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_28,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_29,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_30,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_31,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Goblet_Cell_7,Goblet_Cell,large intestine crypt goblet cell,CL:1000321,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_32,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Goblet_Cell_8,Goblet_Cell,large intestine crypt goblet cell,CL:1000321,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_33,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_34,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_35,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_36,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_37,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_38,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_39,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_40,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_41,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_42,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_43,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_44,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_45,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_46,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_47,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_48,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_49,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_50,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Goblet_Cell_9,Goblet_Cell,large intestine crypt goblet cell,CL:1000321,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_51,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_52,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_53,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_54,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_55,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_56,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_57,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_58,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_59,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_60,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_61,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_62,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_63,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Goblet_Cell_10,Goblet_Cell,large intestine crypt goblet cell,CL:1000321,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_64,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_65,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_66,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_67,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_68,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_69,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_70,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_71,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_72,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_73,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_74,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_75,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_76,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_77,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Goblet_Cell_11,Goblet_Cell,large intestine crypt goblet cell,CL:1000321,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_78,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_79,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_80,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Neuroendocrine_Cell_1,Neuroendocrine_Cell,neuroendocrine cell,CL:0000165,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Epithelial_Stem_Cell_1,Epithelial_Stem_Cell,intestinal crypt stem cell of large intestine,CL:0009016,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Neuroendocrine_Cell_2,Neuroendocrine_Cell,neuroendocrine cell,CL:0000165,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Epithelial_Stem_Cell_2,Epithelial_Stem_Cell,intestinal crypt stem cell of large intestine,CL:0009016,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Neuroendocrine_Cell_3,Neuroendocrine_Cell,neuroendocrine cell,CL:0000165,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Epithelial_Stem_Cell_3,Epithelial_Stem_Cell,intestinal crypt stem cell of large intestine,CL:0009016,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Neuroendocrine_Cell_4,Neuroendocrine_Cell,neuroendocrine cell,CL:0000165,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Neuroendocrine_Cell_5,Neuroendocrine_Cell,neuroendocrine cell,CL:0000165,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Epithelial_Stem_Cell_4,Epithelial_Stem_Cell,intestinal crypt stem cell of large intestine,CL:0009016,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Epithelial_Stem_Cell_5,Epithelial_Stem_Cell,intestinal crypt stem cell of large intestine,CL:0009016,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_81,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Goblet_Cell_12,Goblet_Cell,large intestine crypt goblet cell,CL:1000321,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_82,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_83,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_84,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_85,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_86,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_87,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Goblet_Cell_13,Goblet_Cell,large intestine crypt goblet cell,CL:1000321,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_88,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_89,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_90,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_91,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_92,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_93,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Goblet_Cell_14,Goblet_Cell,large intestine crypt goblet cell,CL:1000321,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_94,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_95,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_96,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_97,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_98,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_99,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_100,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_101,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_102,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Goblet_Cell_15,Goblet_Cell,large intestine crypt goblet cell,CL:1000321,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_103,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_104,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_105,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_106,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_107,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_108,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_109,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_110,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_111,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_112,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_113,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_114,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_115,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Goblet_Cell_16,Goblet_Cell,large intestine crypt goblet cell,CL:1000321,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_116,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_117,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_118,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_119,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_120,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_121,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_122,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_123,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_124,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Goblet_Cell_17,Goblet_Cell,large intestine crypt goblet cell,CL:1000321,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_125,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_126,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_127,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_128,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_129,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_130,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
Absorptive_Cell_131,Absorptive_Cell,enterocyte of epithelium of large intestine,CL:0002071,crypt of Lieberkuhn of large intestine,UBERON:0001984,Large Intestine,UBERON:0000059
