node_name,OntologyID,label
VH_F_cervicovaginal_junction,UBERON:0013754,integumentary system layer
VH_F_uterus,UBERON:0013754,integumentary system layer
VH_F_abdominal_ostium_of_uterine_tube,UBERON:0013754,integumentary system layer
VH_F_body_of_uterus,UBERON:0013754,integumentary system layer
VH_F_fundus_of_uterus,UBERON:0013754,integumentary system layer
VH_F_cornua,UBERON:0013754,integumentary system layer
VH_F_lower_uterine_segment,UBERON:0013754,integumentary system layer
VH_F_posterior_wall_of_uterus,UBERON:0013754,integumentary system layer
VH_F_anterior_wall_of_uterus,UBERON:0013754,integumentary system layer
VH_F_cervix,UBERON:0013754,integumentary system layer
VH_F_internal_cervical_os,UBERON:0013754,integumentary system layer
VH_F_external_cervical_os,UBERON:0013754,integumentary system layer
