node_name,OntologyID,label
VHM_pelvis,UBERON:0001270,bony pelvis
VHM_sacrum,UBERON:0003690,fused sacrum
VHM_coccyx,UBERON:0001350,coccyx
VHM_pubis,UBERON:0001275,pubis
VHM_pubis_compact_bone,UBERON:0001439,compact bone tissue
VHM_pubis_compact_bone_L,UBERON:0001439,compact bone tissue
VHM_pubis_compact_bone_R,UBERON:0001439,compact bone tissue
VHM_pubis_spongy_bone,UBERON:0002483,trabecular bone tissue
VHM_pubis_spongy_bone_L,UBERON:0002483,trabecular bone tissue
VHM_pubis_spongy_bone_R,UBERON:0002483,trabecular bone tissue
VHM_ilium,UBERON:0001273,ilium
VHM_ilium_compact_bone,UBERON:0001439,compact bone tissue
VHM_ilium_compact_bone_L,UBERON:0001439,compact bone tissue
VHM_ilium_compact_bone_R,UBERON:0001439,compact bone tissue
VHM_ilium_spongy_bone,UBERON:0002483,trabecular bone tissue
VHM_ilium_spongy_bone_R,UBERON:0002483,trabecular bone tissue
VHM_ilium_spongy_bone_L,UBERON:0002483,trabecular bone tissue
VHM_ischium,UBERON:0001274,ischium
VHM_ischium_compact_bone,UBERON:0001439,compact bone tissue
VHM_ischium_compact_bone_L,UBERON:0001439,compact bone tissue
VHM_ischium_compact_bone_R,UBERON:0001439,compact bone tissue
VHM_ischium_spongy_bone,UBERON:0002483,trabecular bone tissue
VHM_ischium_spongy_bone_L,UBERON:0002483,trabecular bone tissue
VHM_ischium_spongy_bone_R,UBERON:0002483,trabecular bone tissue
