node_id,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
Ciliated_Cell_Of_Submucosal_Gland_1,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_2,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_3,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_4,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_5,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_6,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_7,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_8,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_9,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_10,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_11,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_12,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_13,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_14,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_15,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Ciliated_Cell_Of_Submucosal_Gland_16,airway submucosal gland duct ciliated cell,CL:4033055,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Basal_Cell_Of_Submucosal_Gland_1,airway submucosal gland duct basal cell,CL:4033024,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Basal_Cell_Of_Submucosal_Gland_2,airway submucosal gland duct basal cell,CL:4033024,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Basal_Cell_Of_Submucosal_Gland_3,airway submucosal gland duct basal cell,CL:4033024,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Basal_Cell_Of_Submucosal_Gland_4,airway submucosal gland duct basal cell,CL:4033024,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Basal_Cell_Of_Submucosal_Gland_5,airway submucosal gland duct basal cell,CL:4033024,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Basal_Cell_Of_Submucosal_Gland_6,airway submucosal gland duct basal cell,CL:4033024,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Basal_Cell_Of_Submucosal_Gland_7,airway submucosal gland duct basal cell,CL:4033024,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Basal_Cell_Of_Submucosal_Gland_8,airway submucosal gland duct basal cell,CL:4033024,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Basal_Cell_Of_Submucosal_Gland_9,airway submucosal gland duct basal cell,CL:4033024,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Basal_Cell_Of_Submucosal_Gland_10,airway submucosal gland duct basal cell,CL:4033024,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Basal_Cell_Of_Submucosal_Gland_11,airway submucosal gland duct basal cell,CL:4033024,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Basal_Cell_Of_Submucosal_Gland_12,airway submucosal gland duct basal cell,CL:4033024,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_1,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_2,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_3,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_4,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_5,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_6,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_7,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_8,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_9,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_10,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_11,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_12,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_13,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_14,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_15,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_16,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_17,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_18,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
Mucus_Cell_19,mucus secreting cell of bronchus submucosal gland,CL:4033022,bronchus submucosal gland,UBERON_8410043,Lung,UBERON:0002048
