anatomical_structure_of,node_name,label,OntologyID,representation_of
#VHFRightKidneyV1.1,VH_F_right_kidney,right kidney,UBERON:0004539,http://purl.obolibrary.org/obo/UBERON_0004539
#VHFRightKidneyV1.1,VH_F_kidney_capsule_R,kidney capsule,UBERON:0002015,http://purl.obolibrary.org/obo/UBERON_0002015
#VHFRightKidneyV1.1,VH_F_hilum_of_kidney_R,hilum of kidney,UBERON:0008716,http://purl.obolibrary.org/obo/UBERON_0008716
#VHFRightKidneyV1.1,VH_F_cortex_of_kidney_R,cortex of kidney,UBERON:0001225,http://purl.obolibrary.org/obo/UBERON_0001225
#VHFRightKidneyV1.1,VH_F_outer_cortex_of_kidney_R,outer cortex of kidney,UBERON:0002189,http://purl.obolibrary.org/obo/UBERON_0002189
#VHFRightKidneyV1.1,VH_F_renal_column_R,renal column,UBERON:0001284,http://purl.obolibrary.org/obo/UBERON_0001284
#VHFRightKidneyV1.1,VH_F_renal_medulla_R,renal medulla,UBERON:0000362,http://purl.obolibrary.org/obo/UBERON_0000362
#VHFRightKidneyV1.1,VH_F_renal_papilla_R,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHFRightKidneyV1.1,VH_F_renal_papilla_R_a,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHFRightKidneyV1.1,VH_F_renal_papilla_R_b,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHFRightKidneyV1.1,VH_F_renal_papilla_R_c,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHFRightKidneyV1.1,VH_F_renal_papilla_R_d,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHFRightKidneyV1.1,VH_F_renal_papilla_R_e,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHFRightKidneyV1.1,VH_F_renal_papilla_R_f,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHFRightKidneyV1.1,VH_F_renal_papilla_R_g,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHFRightKidneyV1.1,VH_F_renal_papilla_R_h,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHFRightKidneyV1.1,VH_F_renal_papilla_R_i,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHFRightKidneyV1.1,VH_F_renal_papilla_R_j,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHFRightKidneyV1.1,VH_F_renal_pyramid_R,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHFRightKidneyV1.1,VH_F_renal_pyramid_R_a,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHFRightKidneyV1.1,VH_F_renal_pyramid_R_b,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHFRightKidneyV1.1,VH_F_renal_pyramid_R_c,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHFRightKidneyV1.1,VH_F_renal_pyramid_R_d,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHFRightKidneyV1.1,VH_F_renal_pyramid_R_e,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHFRightKidneyV1.1,VH_F_renal_pyramid_R_f,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHFRightKidneyV1.1,VH_F_renal_pyramid_R_g,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHFRightKidneyV1.1,VH_F_renal_pyramid_R_h,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHFRightKidneyV1.1,VH_F_renal_pyramid_R_i,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHFRightKidneyV1.1,VH_F_renal_pyramid_R_j,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
