node_id,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
Fibroblast_Of_Subepithelial_Connective_Tissue_1,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_2,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_3,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_4,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_5,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_6,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_7,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_8,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_9,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_10,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_11,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_12,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_13,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_14,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_15,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_16,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_17,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_18,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_19,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_20,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_21,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_22,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_23,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_24,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_25,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_26,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_27,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_28,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_29,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_30,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_31,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_32,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_33,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_34,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_35,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_36,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_37,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_38,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_39,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_40,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_41,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_42,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_43,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
