node_name,OntologyID,label
VH_M_pancreas,UBERON:0013754,integumentary system layer
VH_M_body_of_pancreas,UBERON:0013754,integumentary system layer
VH_M_tail_of_pancreas,UBERON:0013754,integumentary system layer
VH_M_head_of_pancreas,UBERON:0013754,integumentary system layer
VH_M_neck_of_pancreas,UBERON:0013754,integumentary system layer
VH_M_uncinate_process_of_the_pancreas,UBERON:0013754,integumentary system layer
