extraction_set_for,extraction_set_id,extraction_set_label,node_name,label
-,-,Landmarks,VH_F_ovary_L_landmarks,left ovary landmarks
https://purl.humanatlas.io/ref-organ/ovary-female-left,#VHFLeftOvaryLandmarks,Landmarks,VH_F_ovary_L_landmark_uterus,uterus
https://purl.humanatlas.io/ref-organ/ovary-female-left,#VHFLeftOvaryLandmarks,Landmarks,VH_F_ovary_L_landmark_ligaments_of_uterus_and_ovaries,left ligaments of uterus and ovaries
https://purl.humanatlas.io/ref-organ/ovary-female-left,#VHFLeftOvaryLandmarks,Landmarks,VH_F_ovary_L_landmark_fallopian_tube,left fallopian tube
