node_id,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_11,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_12,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_13,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_14,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_15,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_16,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_17,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_18,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_19,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_20,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_21,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_22,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_23,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_24,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_25,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_26,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_27,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_28,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_29,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_30,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_31,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_32,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_33,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_34,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_35,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_36,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_37,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_38,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_39,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_40,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_41,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_42,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_43,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_44,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_45,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_46,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_47,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_48,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_49,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_50,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_51,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_52,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_53,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_54,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_55,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_56,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_57,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_58,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_59,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_60,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_61,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_62,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_63,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_64,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_65,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_66,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_67,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_68,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_69,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_70,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_71,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_72,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_73,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_74,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_75,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_76,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_77,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_78,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_79,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_80,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_81,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_82,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_83,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_84,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_85,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_86,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_87,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_88,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_89,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_90,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_91,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_92,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_93,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_94,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_95,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_96,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_97,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_98,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_99,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_100,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_101,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Prostate_Pericyte_1,pericyte,CL:0000669,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Prostate_Pericyte_2,pericyte,CL:0000669,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Prostate_Pericyte_3,pericyte,CL:0000669,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_1,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_2,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_3,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_4,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_5,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_6,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_7,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_8,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_9,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_10,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_11,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_12,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_13,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_14,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_15,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_16,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_17,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_18,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_19,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_20,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_21,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_22,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_23,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_24,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_25,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_26,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_27,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_28,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_29,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_30,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_31,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_32,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_33,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_34,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Smooth_Muscle_Cell_Of_Prostate_35,smooth muscle cell of prostate,CL:1000487,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
