node_id,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
Inner_Medullary_Collecting_Duct_Cell_1,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_2,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_3,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_4,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_5,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_6,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_7,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_8,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_9,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_10,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_11,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_12,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_13,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_14,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_1,peritubular capillary endothelial cell,CL:1001033,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_2,peritubular capillary endothelial cell,CL:1001033,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_3,peritubular capillary endothelial cell,CL:1001033,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_4,peritubular capillary endothelial cell,CL:1001033,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_5,peritubular capillary endothelial cell,CL:1001033,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
