extraction_set_for,extraction_set_id,extraction_set_label,node_name,label
-,-,-,VH_F_eye_L_landmarks,Left Eye Landmarks
https://purl.humanatlas.io/ref-organ/eye-female-left#primary,#VHFEyeLeftLandmarks,Landmarks,VH_F_eye_L_landmark_muscles,Left Eye Muscles
https://purl.humanatlas.io/ref-organ/eye-female-left#primary,#VHFEyeLeftLandmarks,Landmarks,VH_F_eye_L_landmark_dura_mater_optic_nerve,Left Eye Dura Mater Optic Nerve
https://purl.humanatlas.io/ref-organ/eye-female-left#primary,#VHFEyeLeftLandmarks,Landmarks,VH_F_eye_L_landmark_veins,Left Eye Veins
https://purl.humanatlas.io/ref-organ/eye-female-left#primary,#VHFEyeLeftLandmarks,Landmarks,VH_F_eye_L_landmark_arteries,Left Eye Arteries
