node_id,node_group,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
Outer_Medullary_Collecting_Duct_Intercalated_Cell_Type_A_1,Outer_Medullary_Collecting_Duct_Intercalated_Cell_Type_A,kidney outer medulla collecting duct intercalated cell,CL:1000717,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Outer_Medullary_Collecting_Duct_Intercalated_Cell_Type_A_2,Outer_Medullary_Collecting_Duct_Intercalated_Cell_Type_A,kidney outer medulla collecting duct intercalated cell,CL:1000717,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Outer_Medullary_Collecting_Duct_Intercalated_Cell_Type_A_3,Outer_Medullary_Collecting_Duct_Intercalated_Cell_Type_A,kidney outer medulla collecting duct intercalated cell,CL:1000717,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Outer_Medullary_Collecting_Duct_Intercalated_Cell_Type_A_4,Outer_Medullary_Collecting_Duct_Intercalated_Cell_Type_A,kidney outer medulla collecting duct intercalated cell,CL:1000717,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Outer_Medullary_Collecting_Duct_Intercalated_Cell_Type_A_5,Outer_Medullary_Collecting_Duct_Intercalated_Cell_Type_A,kidney outer medulla collecting duct intercalated cell,CL:1000717,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Outer_Medullary_Collecting_Duct_Principal_Cell_1,Outer_Medullary_Collecting_Duct_Principal_Cell,kidney outer medulla collecting duct principal cell,CL:1000716,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Outer_Medullary_Collecting_Duct_Principal_Cell_2,Outer_Medullary_Collecting_Duct_Principal_Cell,kidney outer medulla collecting duct principal cell,CL:1000716,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Outer_Medullary_Collecting_Duct_Principal_Cell_3,Outer_Medullary_Collecting_Duct_Principal_Cell,kidney outer medulla collecting duct principal cell,CL:1000716,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Outer_Medullary_Collecting_Duct_Principal_Cell_4,Outer_Medullary_Collecting_Duct_Principal_Cell,kidney outer medulla collecting duct principal cell,CL:1000716,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Outer_Medullary_Collecting_Duct_Principal_Cell_5,Outer_Medullary_Collecting_Duct_Principal_Cell,kidney outer medulla collecting duct principal cell,CL:1000716,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Outer_Medullary_Collecting_Duct_Principal_Cell_6,Outer_Medullary_Collecting_Duct_Principal_Cell,kidney outer medulla collecting duct principal cell,CL:1000716,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Outer_Medullary_Collecting_Duct_Principal_Cell_7,Outer_Medullary_Collecting_Duct_Principal_Cell,kidney outer medulla collecting duct principal cell,CL:1000716,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Outer_Medullary_Collecting_Duct_Principal_Cell_8,Outer_Medullary_Collecting_Duct_Principal_Cell,kidney outer medulla collecting duct principal cell,CL:1000716,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Outer_Medullary_Collecting_Duct_Principal_Cell_9,Outer_Medullary_Collecting_Duct_Principal_Cell,kidney outer medulla collecting duct principal cell,CL:1000716,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Outer_Medullary_Collecting_Duct_Principal_Cell_10,Outer_Medullary_Collecting_Duct_Principal_Cell,kidney outer medulla collecting duct principal cell,CL:1000716,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_1,Endothelium_Peritubular_Capillary,peritubular capillary endothelial cell,CL:1001033,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_2,Endothelium_Peritubular_Capillary,peritubular capillary endothelial cell,CL:1001033,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_3,Endothelium_Peritubular_Capillary,peritubular capillary endothelial cell,CL:1001033,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_4,Endothelium_Peritubular_Capillary,peritubular capillary endothelial cell,CL:1001033,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_5,Endothelium_Peritubular_Capillary,peritubular capillary endothelial cell,CL:1001033,outer medullary collecting duct,UBERON:0004204,Kidney,UBERON:0002113
