node_id,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
Inner_Medullary_collecting_Duct_1,kidney inner medulla collecting duct,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_collecting_Duct_2,kidney inner medulla collecting duct,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_collecting_Duct_3,kidney inner medulla collecting duct,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_collecting_Duct_4,kidney inner medulla collecting duct,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_collecting_Duct_5,kidney inner medulla collecting duct,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_collecting_Duct_6,kidney inner medulla collecting duct,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_collecting_Duct_7,kidney inner medulla collecting duct,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_collecting_Duct_8,kidney inner medulla collecting duct,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_collecting_Duct_9,kidney inner medulla collecting duct,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_collecting_Duct_10,kidney inner medulla collecting duct,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_collecting_Duct_11,kidney inner medulla collecting duct,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_collecting_Duct_12,kidney inner medulla collecting duct,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_collecting_Duct_13,kidney inner medulla collecting duct,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_collecting_Duct_14,kidney inner medulla collecting duct,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary,peritubular capillary endothelial cell,CL:1001033,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
