"node_id","node_label","node_mapped_to","tissue_label","tissue_mapped_to","organ_label","organ_mapped_to"
"Alpha_Beta_Thymocyte_14","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_15","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_16","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_17","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_18","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_19","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_20","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_21","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_22","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_23","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_24","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_25","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_26","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_27","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_28","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_29","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_30","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_31","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_32","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_33","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_34","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_35","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_36","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_37","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_38","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_39","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_40","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_41","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_42","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_43","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_44","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_45","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_46","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_47","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_48","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_49","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_50","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_51","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_52","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_53","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_54","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_55","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_56","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_57","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_58","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_59","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_60","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_61","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_62","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_63","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_64","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_65","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_66","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_67","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_68","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_69","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_70","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_71","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_72","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_73","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_74","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_75","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_76","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_77","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_78","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_79","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_80","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_81","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_82","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_83","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_84","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_85","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_86","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_87","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_88","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_89","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_90","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_91","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_92","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_93","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_94","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_95","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_96","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_97","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_98","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_99","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_100","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_101","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_102","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_103","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_104","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_105","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_106","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_107","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_108","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_109","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_110","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_111","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_112","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_113","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_114","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_115","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_116","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_117","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_118","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_119","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_120","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_121","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_122","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_123","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_124","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_125","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_126","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_127","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_128","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_129","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_130","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_131","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_132","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_133","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_134","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_135","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_136","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_137","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_138","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_139","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_140","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_141","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_142","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_143","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_144","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_145","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_146","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_147","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_148","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_149","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_150","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_151","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_152","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_153","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
"Alpha_Beta_Thymocyte_154","double-positive, alpha-beta thymocyte","http://purl.obolibrary.org/obo/CL_0000809","thymus lobule","UBERON:0002125","Thymus","UBERON:0002370"
