node_id,node_group,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_1,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_2,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_3,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_4,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_5,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_6,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_7,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_8,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_9,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_10,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_11,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_12,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_13,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_14,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_15,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_16,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_17,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_18,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_19,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_20,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_21,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland_22,Fibroblast_Of_Subepithelial_Connective_Tissue_Of_Prostatic_Gland,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,prostate glandular acinus,UBERON:0004179,Prostate Gland,UBERON:0002367
