node_id,node_group,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
Myoepithelial_Cell,Myoepithelial_Cell,myoepithelial cell of sweat gland,CL:1000417,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Follicle_Melanocyte_1,Hair_Follicle_Melanocyte,hair follicle melanocyte,CL:0002483,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Follicle_Melanocyte_2,Hair_Follicle_Melanocyte,hair follicle melanocyte,CL:0002483,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Follicle_Melanocyte_3,Hair_Follicle_Melanocyte,hair follicle melanocyte,CL:0002483,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Follicle_Melanocyte_4,Hair_Follicle_Melanocyte,hair follicle melanocyte,CL:0002483,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Follicle_Melanocyte_5,Hair_Follicle_Melanocyte,hair follicle melanocyte,CL:0002483,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Follicle_Melanocyte_6,Hair_Follicle_Melanocyte,hair follicle melanocyte,CL:0002483,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Follicle_Melanocyte_7,Hair_Follicle_Melanocyte,hair follicle melanocyte,CL:0002483,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Follicle_Melanocyte_8,Hair_Follicle_Melanocyte,hair follicle melanocyte,CL:0002483,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Follicle_Melanocyte_9,Hair_Follicle_Melanocyte,hair follicle melanocyte,CL:0002483,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Follicle_Melanocyte_10,Hair_Follicle_Melanocyte,hair follicle melanocyte,CL:0002483,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Follicle_Melanocyte_11,Hair_Follicle_Melanocyte,hair follicle melanocyte,CL:0002483,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Follicle_Melanocyte_12,Hair_Follicle_Melanocyte,hair follicle melanocyte,CL:0002483,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Follicle_Melanocyte_13,Hair_Follicle_Melanocyte,hair follicle melanocyte,CL:0002483,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Follicle_Melanocyte_14,Hair_Follicle_Melanocyte,hair follicle melanocyte,CL:0002483,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_1,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_2,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_3,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_4,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_5,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_6,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_7,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_8,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_9,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_10,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_11,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_12,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_13,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_14,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_15,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_16,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_17,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_18,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_19,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_20,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_21,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_22,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_23,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_24,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_25,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_26,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_27,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_28,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_29,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_30,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_31,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_32,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_33,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_34,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_35,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_36,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_37,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_38,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_39,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_40,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_41,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_42,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_43,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_44,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_45,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_46,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_47,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Keratinocyte_Stem_Cell_48,Keratinocyte_Stem_Cell,keratinocyte stem cell,CL:0002337,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Cortex_Of_Hair,Cortex_Of_Hair,cortex of hair,UBERON:0002077,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Medulla,Hair_Medulla,hair medulla,UBERON:0005184,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Sebum_Secreting_Cell,Sebum_Secreting_Cell,sebum secreting cell,CL:0000317,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Cuticle_Of_Hair,Cuticle_Of_Hair,cuticle of hair,UBERON:0002076,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Germinal_Matrix_Cell,Hair_Germinal_Matrix_Cell,hair germinal matrix cell,CL:0002562,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Inner_Root_Sheath,Hair_Inner_Root_Sheath,hair inner root sheath,UBERON:0005941,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Hair_Outer_Root_Sheath,Hair_Outer_Root_Sheath,hair outer root sheath,UBERON:0005942,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Epithelium,Epithelium,,,hair follicle,UBERON:0002073,Skin,UBERON:0002097
Arrector_Pili,Arrector_Pili,arrector muscle of hair,UBERON:0002033,hair follicle,UBERON:0002073,Skin,UBERON:0002097
