node_id,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
Prickle_Cell_25,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_26,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_27,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_28,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_29,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_30,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_31,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_32,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_33,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_34,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_35,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_36,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_37,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_38,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_39,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_40,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_41,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_42,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_43,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_44,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_45,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_46,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_47,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_48,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_49,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_50,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_51,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_52,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_53,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_54,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_55,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_56,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_57,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_58,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_59,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_60,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_61,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_62,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_63,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_64,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_65,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_66,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_67,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_68,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_69,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_70,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_71,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_72,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_73,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_74,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_75,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_76,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_77,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_78,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_79,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_80,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_81,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_82,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_83,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_84,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_85,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_86,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_87,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_88,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_89,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_90,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_91,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_92,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_93,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_94,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_95,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_96,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_97,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_98,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_99,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_100,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_101,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_102,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_103,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Prickle_Cell_104,prickle cell,CL:0000649,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Epidermal_Langerhans_Cell_1,epidermal Langerhans cell,CL:0002457,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Epidermal_Langerhans_Cell_2,epidermal Langerhans cell,CL:0002457,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Epidermal_Langerhans_Cell_3,epidermal Langerhans cell,CL:0002457,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_1,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_2,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_3,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_4,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_5,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_6,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_7,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_8,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_9,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_10,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_11,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_12,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_13,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_14,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_15,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_16,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_17,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_18,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_19,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_20,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_21,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_22,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_23,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_24,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_25,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_26,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_27,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_28,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_29,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_30,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_31,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_32,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_33,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_34,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Basal_Cell_35,basal cell of epidermis,CL:0002187,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Merkel_Cell_1,Merkel cell,CL:0000242,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Merkel_Cell_2,Merkel cell,CL:0000242,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Melanocyte_1,melanocyte of skin,CL:1000458,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Melanocyte_2,melanocyte of skin,CL:1000458,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Melanocyte_3,melanocyte of skin,CL:1000458,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
Melanocyte_4,melanocyte of skin,CL:1000458,epidermal ridge of digit,UBERON:0013487,Skin,UBERON:0002097
