node_id,node_group,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
CD14_Positive_1,CD14_Positive,"CD14-positive, CD16-low monocyte",CL:0001055,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
CD14_Positive_2,CD14_Positive,"CD14-positive, CD16-low monocyte",CL:0001055,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Follicular_Dendritic_Cell_1,Follicular_Dendritic_Cell,follicular dendritic cell,CL:0000442,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Follicular_Dendritic_Cell_2,Follicular_Dendritic_Cell,follicular dendritic cell,CL:0000442,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Follicular_Dendritic_Cell_3,Follicular_Dendritic_Cell,follicular dendritic cell,CL:0000442,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Follicular_Dendritic_Cell_4,Follicular_Dendritic_Cell,follicular dendritic cell,CL:0000442,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Follicular_Dendritic_Cell_5,Follicular_Dendritic_Cell,follicular dendritic cell,CL:0000442,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Follicular_Dendritic_Cell_6,Follicular_Dendritic_Cell,follicular dendritic cell,CL:0000442,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Follicular_Dendritic_Cell_7,Follicular_Dendritic_Cell,follicular dendritic cell,CL:0000442,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Plasmablast_1,Plasmablast,plasmablast,CL:0000980,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Plasmablast_2,Plasmablast,plasmablast,CL:0000980,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Plasmablast_3,Plasmablast,plasmablast,CL:0000980,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Neutrophil_1,Neutrophil,neutrophil,CL:0000775,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Neutrophil_2,Neutrophil,neutrophil,CL:0000775,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Neutrophil_3,Neutrophil,neutrophil,CL:0000775,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Splenic_Marginal_Zone_Macrophage_1,Splenic_Marginal_Zone_Macrophage,splenic white pulp macrophage,CL:0000876,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Splenic_Marginal_Zone_Macrophage_2,Splenic_Marginal_Zone_Macrophage,splenic white pulp macrophage,CL:0000876,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Splenic_Marginal_Zone_Macrophage_3,Splenic_Marginal_Zone_Macrophage,splenic white pulp macrophage,CL:0000876,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Splenic_Marginal_Zone_Macrophage_4,Splenic_Marginal_Zone_Macrophage,splenic white pulp macrophage,CL:0000876,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Splenic_Marginal_Zone_Macrophage_5,Splenic_Marginal_Zone_Macrophage,splenic white pulp macrophage,CL:0000876,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Splenic_Marginal_Zone_Macrophage_6,Splenic_Marginal_Zone_Macrophage,splenic white pulp macrophage,CL:0000876,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Splenic_Marginal_Zone_Macrophage_7,Splenic_Marginal_Zone_Macrophage,splenic white pulp macrophage,CL:0000876,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
Splenic_Marginal_Zone_Macrophage_8,Splenic_Marginal_Zone_Macrophage,splenic white pulp macrophage,CL:0000876,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_1,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_2,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_3,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_4,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_5,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_6,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_7,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_8,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_9,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_10,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_11,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_12,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_13,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_14,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_15,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_16,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_17,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_18,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
T_Cells_Outer_Pals_19,T_Cells_Outer_Pals,T cell (outer PALS),,white pulp of spleen,UBERON:0001959,Spleen,UBERON:0002106
