"Anatomical Structures, Cell Types and Biomarkers Table for Muscular System",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Katherine S Gustilo; Griffin Weber,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-5574-4272; 0000-0002-2597-881X,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019. https://fipat.library.dal.ca/ta2/; Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018. ISBN:9780323393225",,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM592.DKWW.943,,,,,,,,,,,,,,,,,,,,,,
Date:,15-Jun-24,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,CT/1,CT/1/LABEL,CT/1/ID,REF/1,REF/1/ID,REF/1/NOTES,REF/2,REF/2/ID,REF/2/NOTES
muscular system,musculature of body,UBERON:0000383,arm muscle,muscle of arm,UBERON:0001499,shoulder muscle,muscle of shoulder,UBERON:0001482,infraspinatus muscle,infraspinatus muscle,UBERON:0001477,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,arm muscle,muscle of arm,UBERON:0001499,shoulder muscle,muscle of shoulder,UBERON:0001482,subscapularis muscle,subscapularis muscle,UBERON:0001129,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,arm muscle,muscle of arm,UBERON:0001499,shoulder muscle,muscle of shoulder,UBERON:0001482,supraspinatus muscle,supraspinatus muscle,UBERON:0002383,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,arm muscle,muscle of arm,UBERON:0001499,shoulder muscle,muscle of shoulder,UBERON:0001482,teres major muscle,teres major muscle,UBERON:0001478,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,arm muscle,muscle of arm,UBERON:0001499,shoulder muscle,muscle of shoulder,UBERON:0001482,teres minor muscle,teres minor muscle,UBERON:0010496,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,arm muscle,muscle of arm,UBERON:0001499,thenar compartment of hand muscle,Thenar compartment of hand,FMA:321805,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,arm muscle,muscle of arm,UBERON:0001499,thenar compartment of hand muscle,Thenar compartment of hand,FMA:321805,abductor pollicis brevis muscle,abductor pollicis brevis muscle,UBERON:0008465,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,arm muscle,muscle of arm,UBERON:0001499,thenar compartment of hand muscle,Thenar compartment of hand,FMA:321805,adductor pollicis muscle,adductor pollicis muscle,UBERON:0002962,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,arm muscle,muscle of arm,UBERON:0001499,thenar compartment of hand muscle,Thenar compartment of hand,FMA:321805,adductor pollicis muscle,adductor pollicis muscle,UBERON:0002962,oblique head of adductor pollicis muscle,Oblique head of adductor pollicis,FMA:46119,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,arm muscle,muscle of arm,UBERON:0001499,thenar compartment of hand muscle,Thenar compartment of hand,FMA:321805,adductor pollicis muscle,adductor pollicis muscle,UBERON:0002962,transverse head of adductor pollicis muscle,Transverse head of adductor pollicis,FMA:46120,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,arm muscle,muscle of arm,UBERON:0001499,thenar compartment of hand muscle,Thenar compartment of hand,FMA:321805,flexor pollicis brevis muscle,flexor pollicis brevis muscle,UBERON:0011012,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,arm muscle,muscle of arm,UBERON:0001499,thenar compartment of hand muscle,Thenar compartment of hand,FMA:321805,flexor pollicis brevis muscle,flexor pollicis brevis muscle,UBERON:0011012,deep head of flexor pollicis brevis muscle,Deep head of flexor pollicis brevis,FMA:46107,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,arm muscle,muscle of arm,UBERON:0001499,thenar compartment of hand muscle,Thenar compartment of hand,FMA:321805,flexor pollicis brevis muscle,flexor pollicis brevis muscle,UBERON:0011012,superficial head of flexor pollicis brevis muscle,Superficial head of flexor pollicis brevis,FMA:46104,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,arm muscle,muscle of arm,UBERON:0001499,thenar compartment of hand muscle,Thenar compartment of hand,FMA:321805,opponens pollicis muscle,Opponens pollicis,FMA:37379,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,,,,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,erector spinae muscle,Erector spinae muscle group,FMA:71302,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,erector spinae muscle,Erector spinae muscle group,FMA:71302,iliocostalis cervicalis muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,erector spinae muscle,Erector spinae muscle group,FMA:71302,iliocostalis lumborum muscle,Iliocostalis lumborum,FMA:22702,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,erector spinae muscle,Erector spinae muscle group,FMA:71302,iliocostalis thoracis muscle,iliocostalis thoracis muscle,UBERON:0001400,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,erector spinae muscle,Erector spinae muscle group,FMA:71302,longissimus capitis muscle,Longissimus capitis,FMA:22714,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,erector spinae muscle,Erector spinae muscle group,FMA:71302,longissimus cervicis muscle,longissimus cervicis muscle,UBERON:0001402,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,erector spinae muscle,Erector spinae muscle group,FMA:71302,longissimus thoracis muscle,longissimus thoracis muscle,UBERON:0001401,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,erector spinae muscle,Erector spinae muscle group,FMA:71302,spinalis capitis muscle,spinalis capitis muscle,UBERON:0011014,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,erector spinae muscle,Erector spinae muscle group,FMA:71302,spinalis cervicis muscle,spinalis cervicis muscle,UBERON:0011218,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,erector spinae muscle,Erector spinae muscle group,FMA:71302,spinalis thoracis muscle,spinalis thoracis muscle,UBERON:0001405,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,intermediate back muscle,,,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,intermediate back muscle,,,serratus posterior inferior muscle,Serratus posterior inferior,FMA:13402,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,intermediate back muscle,,,serratus posterior superior muscle,Serratus posterior superior,FMA:13401,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,segmental back muscle,,,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,segmental back muscle,,,anterior cervical intertransversarii muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,segmental back muscle,,,interspinales cervicalis muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,segmental back muscle,,,interspinales lumborum muscle,Set of interspinales lumborum,FMA:71307,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,segmental back muscle,,,interspinales thoracis muscle,Set of interspinales thoracis,FMA:71308,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,segmental back muscle,,,intertransversarii laterales lumborum muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,segmental back muscle,,,intertransversarii laterales lumborum muscle,,,dorsal part of intertransversarii laterales lumborum muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,segmental back muscle,,,intertransversarii laterales lumborum muscle,,,ventral part of intertransversarii laterales lumborum muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,segmental back muscle,,,lateral posterior cervical intertransversarii muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,segmental back muscle,,,medial lumbar intertransversarii muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,segmental back muscle,,,medial posterior cervical intertransversarii muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,segmental back muscle,,,thoracic intertransversarii muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,spinotransversales muscle,,,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,spinotransversales muscle,,,splenius capitus muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,spinotransversales muscle,,,splenius cervicis muscle,Splenius cervicis,FMA:22681,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,superficial back muscle,,,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,superficial back muscle,,,latissimus dorsi muscle,latissimus dorsi muscle,UBERON:0001112,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,superficial back muscle,,,levator scapulae muscle,levator scapulae muscle,UBERON:0005461,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,superficial back muscle,,,rhomboid major muscle,Rhomboid major,FMA:13379,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,superficial back muscle,,,rhomboid minor muscle,Rhomboid minor,FMA:13380,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,superficial back muscle,,,trapezius muscle,trapezius muscle,UBERON:0002380,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,superficial back muscle,,,trapezius muscle,trapezius muscle,UBERON:0002380,ascending part of trapezius muscle,Ascending part of trapezius,FMA:32555,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,superficial back muscle,,,trapezius muscle,trapezius muscle,UBERON:0002380,descending part of trapezius muscle,Descending part of trapezius,FMA:32557,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,superficial back muscle,,,trapezius muscle,trapezius muscle,UBERON:0002380,transverse part of trapezius muscle,Transverse part of trapezius,FMA:32556,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,transversospinales muscle,transversospinales muscle,UBERON:0010990,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
