node_id,node_group,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
Inner_Medullary_Collecting_Duct_Cell_1,Inner_Medullary_Collecting_Duct_Cell,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_2,Inner_Medullary_Collecting_Duct_Cell,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_3,Inner_Medullary_Collecting_Duct_Cell,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_4,Inner_Medullary_Collecting_Duct_Cell,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_5,Inner_Medullary_Collecting_Duct_Cell,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_6,Inner_Medullary_Collecting_Duct_Cell,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_7,Inner_Medullary_Collecting_Duct_Cell,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_8,Inner_Medullary_Collecting_Duct_Cell,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_9,Inner_Medullary_Collecting_Duct_Cell,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_10,Inner_Medullary_Collecting_Duct_Cell,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_11,Inner_Medullary_Collecting_Duct_Cell,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_12,Inner_Medullary_Collecting_Duct_Cell,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_13,Inner_Medullary_Collecting_Duct_Cell,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Inner_Medullary_Collecting_Duct_Cell_14,Inner_Medullary_Collecting_Duct_Cell,kidney inner medulla collecting duct principal cell,CL:1000718,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_1,Endothelium_Peritubular_Capillary,peritubular capillary endothelial cell,CL:1001033,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_2,Endothelium_Peritubular_Capillary,peritubular capillary endothelial cell,CL:1001033,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_3,Endothelium_Peritubular_Capillary,peritubular capillary endothelial cell,CL:1001033,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_4,Endothelium_Peritubular_Capillary,peritubular capillary endothelial cell,CL:1001033,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
Endothelium_Peritubular_Capillary_5,Endothelium_Peritubular_Capillary,peritubular capillary endothelial cell,CL:1001033,inner medullary collecting duct,UBERON:0004205,Kidney,UBERON:0002113
