extraction_set_for,extraction_set_id,extraction_set_label,node_name,label
-,-,-,VH_M_ureter_landmarks,ureter landmarks
https://purl.humanatlas.io/ref-organ/ureter-male-right,#VHMRightUreterLandmarks,Landmarks,VH_M_ureter_R_landmark_urinary_bladder,urinary bladder
https://purl.humanatlas.io/ref-organ/ureter-male-left,#VHMLeftUreterLandmarks,Landmarks,VH_M_ureter_L_landmark_urinary_bladder,urinary bladder
