node_id,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
Skin_Fibroblast_1,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_2,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_3,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_4,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_5,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_6,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_7,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_8,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_9,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_10,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_11,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_12,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_13,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_14,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_15,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_16,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_17,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_18,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_19,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_20,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_21,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_22,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_23,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_24,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_25,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_26,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_27,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_28,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_29,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_30,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_31,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_32,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_33,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_34,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_35,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_36,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_37,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_38,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
Skin_Fibroblast_39,skin fibroblast,CL:0002620,papillary layer of dermis,UBERON:0001992,Skin,UBERON:0002097
